shipment_id,order_id,warehouse_id,carrier,ship_date,promised_delivery_days,actual_delivery_days,delivery_status,shipment_cost_usd,weight_kg,distance_km
SHP009344,ORD009344,WH03,USPS,2024-02-24,8.0,8.0,On Time,160.18,105.78,1948
SHP009345,ORD009345,WH07,FedEx,2024-10-01,,7.0,On Time,103.47,135.26,460
SHP009346,ORD009346,WH03,UPS,2024-09-08,5.0,5.0,Cancelled,37.18,37.37,949
SHP009347,ORD009347,WH05,UPS,2024-06-05,13.0,,Late,252.89,193.76,4483
SHP009348,ORD009348,WH07,FedEx,2023-12-22,12.0,12.0,On Time,135.65,49.17,3803
SHP009349,ORD009349,WH02,USPS,2023-05-28,,7.0,On Time,307.68,88.49,4495
SHP009350,ORD009350,WH10,UPS,2023-12-31,7.0,7.0,On Time,170.73,147.87,724
SHP009351,ORD009351,WH04,UPS,2023-12-30,,7.0,On Time,289.62,190.63,4476
SHP009352,ORD009352,WH02,DHL,2024-10-13,8.0,8.0,On Time,160.29,102.86,2196
SHP009353,ORD009353,WH07,UPS,2024-12-02,,7.0,On Time,307.54,38.39,1969
SHP009354,ORD009354,WH03,Amazon Logistics,2024-02-06,14.0,14.0,On Time,370.01,124.59,2872
SHP009355,ORD009355,WH09,Amazon Logistics,2024-08-28,,5.0,Early,187.87,25.31,3606
SHP009356,ORD009356,WH06,DHL,2024-05-06,13.0,13.0,On Time,307.93,89.91,3273
SHP009357,ORD009357,WH01,USPS,2023-08-17,5.0,5.0,On Time,115.66,32.61,4172
SHP009358,ORD009358,WH10,XPO Freight,2024-07-28,13.0,15.0,Late,201.38,48.38,302
SHP009359,ORD009359,WH08,USPS,2024-06-20,13.0,13.0,On Time,234.1,176.0,3911
SHP009360,ORD009360,WH07,FedEx,2023-09-25,7.0,7.0,On Time,276.48,133.87,4340
SHP009361,ORD009361,WH01,XPO Freight,2024-02-09,14.0,13.0,Early,165.19,145.54,2347
SHP009362,ORD009362,WH03,Amazon Logistics,2023-01-11,3.0,3.0,On Time,60.29,35.05,1471
SHP009363,ORD009363,WH03,XPO Freight,2023-11-16,4.0,8.0,Late,65.22,188.67,990
SHP009364,ORD009364,WH03,USPS,2024-12-13,12.0,9.0,Early,297.38,13.44,4478
SHP009365,ORD009365,WH07,FedEx,2023-05-06,,7.0,On Time,211.73,189.31,3520
SHP009366,ORD009366,WH06,Amazon Logistics,2023-11-02,6.0,6.0,On Time,108.33,50.63,618
SHP009367,ORD009367,WH02,XPO Freight,2024-12-02,11.0,11.0,On Time,307.19,13.19,124
SHP009368,ORD009368,WH05,FedEx,2024-05-25,,5.0,Early,241.79,93.87,3825
SHP009369,ORD009369,WH06,USPS,2023-03-30,5.0,4.0,Early,261.51,99.75,324
SHP009370,ORD009370,WH02,XPO Freight,2023-12-21,5.0,,On Time,184.96,159.16,4667
SHP009371,ORD009371,WH01,XPO Freight,2024-09-19,8.0,8.0,On Time,251.98,128.79,3475
SHP009372,ORD009372,WH04,Amazon Logistics,2023-12-18,7.0,7.0,Cancelled,242.83,75.46,4969
SHP009373,ORD009373,WH04,DHL,2024-11-19,5.0,5.0,On Time,243.94,122.6,4994
SHP009374,ORD009374,WH04,XPO Freight,2023-01-14,6.0,6.0,On Time,144.85,120.93,4338
SHP009375,ORD009375,WH01,Amazon Logistics,2023-09-14,13.0,11.0,Early,230.94,187.0,3960
SHP009376,ORD009376,WH03,XPO Freight,2023-07-28,,7.0,On Time,62.98,7.58,636
SHP009377,ORD009377,WH07,USPS,2023-10-08,5.0,5.0,On Time,88.64,130.82,1298
SHP009378,ORD009378,WH04,USPS,2024-03-18,,5.0,Early,276.35,151.35,3274
SHP009379,ORD009379,WH02,USPS,2024-01-24,10.0,13.0,Late,302.85,116.74,2458
SHP009380,ORD009380,WH08,DHL,2024-09-08,4.0,4.0,On Time,270.69,174.26,2534
SHP009381,ORD009381,WH01,Amazon Logistics,2024-04-27,7.0,7.0,On Time,194.8,192.31,2019
SHP009382,ORD009382,WH09,DHL,2023-05-27,6.0,6.0,On Time,180.76,49.9,2877
SHP009383,ORD009383,WH05,FedEx,2023-10-06,14.0,14.0,On Time,287.67,174.08,3666
SHP009384,ORD009384,WH02,FedEx,2024-06-04,7.0,4.0,Early,57.14,102.88,3365
SHP009385,ORD009385,WH04,FedEx,2024-09-21,5.0,5.0,On Time,237.5,139.85,719
SHP009386,ORD009386,WH03,Amazon Logistics,2024-08-28,12.0,12.0,On Time,215.85,51.48,2148
SHP009387,ORD009387,WH07,UPS,2024-03-09,13.0,13.0,On Time,60.73,165.43,1992
SHP009388,ORD009388,WH06,USPS,2023-05-24,3.0,3.0,On Time,133.64,94.53,1758
SHP009389,ORD009389,WH09,Amazon Logistics,2023-10-16,10.0,10.0,On Time,190.43,141.03,2767
SHP009390,ORD009390,WH04,UPS,2024-01-21,11.0,11.0,On Time,84.98,173.61,2881
SHP009391,ORD009391,WH03,UPS,2023-01-14,10.0,10.0,On Time,141.62,125.9,4126
SHP009392,ORD009392,WH07,FedEx,2023-09-14,6.0,6.0,On Time,59.93,120.76,4568
SHP009393,ORD009393,WH06,XPO Freight,2023-12-12,14.0,13.0,Early,180.43,13.62,2462
SHP009394,ORD009394,WH05,Amazon Logistics,2024-11-28,4.0,4.0,On Time,320.72,137.2,4998
SHP009395,ORD009395,WH10,UPS,2023-12-11,6.0,6.0,On Time,163.76,71.9,4282
SHP009396,ORD009396,WH07,UPS,2024-02-04,11.0,11.0,On Time,354.55,171.56,497
SHP009397,ORD009397,WH05,UPS,2023-07-26,12.0,12.0,On Time,274.76,89.91,3038
SHP009398,ORD009398,WH09,XPO Freight,2023-06-21,11.0,11.0,On Time,116.78,169.53,470
SHP009399,ORD009399,WH04,Amazon Logistics,2024-04-08,7.0,7.0,On Time,313.14,172.98,4227
SHP009400,ORD009400,WH01,Amazon Logistics,2023-09-27,7.0,7.0,On Time,139.61,137.8,688
SHP009401,ORD009401,WH10,USPS,2023-08-09,12.0,12.0,On Time,159.95,16.13,682
SHP009402,ORD009402,WH05,UPS,2023-06-01,5.0,5.0,On Time,120.62,50.59,1237
SHP009403,ORD009403,WH01,USPS,2024-09-14,8.0,8.0,On Time,160.64,53.62,375
SHP009404,ORD009404,WH01,XPO Freight,2023-07-02,9.0,16.0,Late,86.8,151.0,2949
SHP009405,ORD009405,WH01,FedEx,2024-02-03,14.0,,Early,287.28,179.47,3524
SHP009406,ORD009406,WH01,USPS,2023-03-13,12.0,12.0,On Time,111.39,124.77,3766
SHP009407,ORD009407,WH08,XPO Freight,2024-02-22,14.0,14.0,On Time,255.63,48.43,3169
SHP009408,ORD009408,WH02,FedEx,2023-10-10,11.0,13.0,Late,90.03,67.8,4970
SHP009409,ORD009409,WH09,UPS,2023-03-15,9.0,9.0,On Time,232.38,105.57,1774
SHP009410,ORD009410,WH07,XPO Freight,2023-12-21,5.0,9.0,Late,200.15,18.53,1440
SHP009411,ORD009411,WH03,XPO Freight,2024-12-27,14.0,14.0,On Time,99.89,163.58,507
SHP009412,ORD009412,WH09,USPS,2024-05-11,9.0,9.0,On Time,170.77,125.47,113
SHP009413,ORD009413,WH04,FedEx,2023-11-24,3.0,,Cancelled,164.95,45.28,3260
SHP009414,ORD009414,WH07,XPO Freight,2024-06-18,4.0,4.0,On Time,288.35,182.62,4113
SHP009415,ORD009415,WH03,Amazon Logistics,2024-08-02,6.0,,On Time,214.32,105.81,322
SHP009416,ORD009416,WH05,XPO Freight,2024-03-22,,7.0,On Time,275.05,11.0,3781
SHP009417,ORD009417,WH04,DHL,2024-01-08,11.0,8.0,Early,103.4,142.39,285
SHP009418,ORD009418,WH06,Amazon Logistics,2023-12-28,7.0,7.0,On Time,85.66,95.11,271
SHP009419,ORD009419,WH09,XPO Freight,2023-04-03,,7.0,On Time,111.95,96.99,1729
SHP009420,ORD009420,WH05,UPS,2023-11-17,9.0,9.0,On Time,307.75,138.32,3333
SHP009421,ORD009421,WH01,USPS,2023-11-20,,7.0,On Time,68.12,39.43,411
SHP009422,ORD009422,WH05,FedEx,2024-01-19,5.0,5.0,On Time,177.34,190.11,84
SHP009423,ORD009423,WH05,UPS,2024-07-28,,7.0,On Time,53.12,163.91,2568
SHP009424,ORD009424,WH09,XPO Freight,2023-12-12,,6.0,Early,269.57,180.57,3287
SHP009425,ORD009425,WH08,XPO Freight,2023-04-13,12.0,18.0,Late,191.14,181.71,262
SHP009426,ORD009426,WH05,USPS,2023-08-03,13.0,13.0,On Time,262.45,81.66,226
SHP009427,ORD009427,WH05,UPS,2023-07-11,6.0,6.0,On Time,79.87,65.76,2974
SHP009428,ORD009428,WH02,XPO Freight,2024-11-02,5.0,5.0,On Time,155.57,111.16,1196
SHP009429,ORD009429,WH09,XPO Freight,2024-12-19,6.0,6.0,On Time,92.01,23.99,4871
SHP009430,ORD009430,WH04,DHL,2023-07-13,5.0,8.0,Late,153.89,102.59,4215
SHP009431,ORD009431,WH07,USPS,2024-01-15,14.0,14.0,On Time,111.92,117.66,4613
SHP009432,ORD009432,WH10,UPS,2024-02-07,12.0,12.0,On Time,229.11,23.56,1243
SHP009433,ORD009433,WH06,DHL,2024-10-25,13.0,13.0,On Time,300.44,148.25,837
SHP009434,ORD009434,WH05,UPS,2024-08-22,13.0,13.0,On Time,194.7,182.71,4222
SHP009435,ORD009435,WH05,Amazon Logistics,2023-01-11,14.0,12.0,Early,305.09,59.49,4444
SHP009436,ORD009436,WH07,XPO Freight,2023-07-06,8.0,16.0,Late,333.76,2.13,466
SHP009437,ORD009437,WH02,Amazon Logistics,2024-12-26,9.0,9.0,On Time,262.3,177.31,2348
SHP009438,ORD009438,WH09,USPS,2023-01-15,6.0,3.0,Early,258.12,74.3,1033
SHP009439,ORD009439,WH02,USPS,2023-10-24,5.0,5.0,On Time,242.23,1.7,2849
SHP009440,ORD009440,WH09,Amazon Logistics,2024-02-15,5.0,5.0,On Time,85.35,23.14,4500
SHP009441,ORD009441,WH04,XPO Freight,2024-08-07,13.0,13.0,On Time,326.57,134.88,4571
SHP009442,ORD009442,WH10,Amazon Logistics,2023-02-21,5.0,5.0,On Time,132.53,106.01,2323
SHP009443,ORD009443,WH10,Amazon Logistics,2024-10-01,11.0,11.0,On Time,133.12,35.24,401
SHP009444,ORD009444,WH06,Amazon Logistics,2023-01-28,13.0,13.0,On Time,299.4,107.23,3393
SHP009445,ORD009445,WH01,Amazon Logistics,2024-07-30,13.0,20.0,Late,348.58,75.66,4433
SHP009446,ORD009446,WH05,DHL,2023-01-17,14.0,14.0,On Time,135.6,44.37,3496
SHP009447,ORD009447,WH06,DHL,2023-12-17,5.0,5.0,On Time,298.29,170.3,3087
SHP009448,ORD009448,WH09,DHL,2024-03-03,,7.0,On Time,193.37,164.89,1526
SHP009449,ORD009449,WH09,DHL,2024-10-11,10.0,10.0,Cancelled,46.59,136.26,3298
SHP009450,ORD009450,WH09,Amazon Logistics,2023-08-17,6.0,6.0,On Time,179.4,38.47,728
SHP009451,ORD009451,WH03,FedEx,2023-07-29,9.0,9.0,On Time,355.21,80.37,1197
SHP009452,ORD009452,WH04,XPO Freight,2024-03-06,,12.0,Late,92.12,145.65,3461
SHP009453,ORD009453,WH08,FedEx,2023-10-21,10.0,,On Time,149.7,158.95,3735
SHP009454,ORD009454,WH08,XPO Freight,2024-08-04,5.0,,On Time,116.95,184.67,159
SHP009455,ORD009455,WH02,Amazon Logistics,2023-04-14,7.0,7.0,On Time,109.94,32.91,112
SHP009456,ORD009456,WH08,UPS,2023-07-23,3.0,,On Time,92.89,64.26,3342
SHP009457,ORD009457,WH07,USPS,2023-02-22,14.0,14.0,On Time,250.78,36.31,4440
SHP009458,ORD009458,WH09,XPO Freight,2024-01-10,7.0,5.0,Early,265.41,196.63,2543
SHP009459,ORD009459,WH05,Amazon Logistics,2023-02-23,8.0,8.0,On Time,128.17,161.07,3485
SHP009460,ORD009460,WH02,XPO Freight,2023-10-03,9.0,16.0,Late,264.85,84.98,1111
SHP009461,ORD009461,WH05,XPO Freight,2023-12-01,4.0,4.0,On Time,200.66,137.55,3445
SHP009462,ORD009462,WH02,XPO Freight,2023-01-31,4.0,4.0,On Time,86.52,157.98,3033
SHP009463,ORD009463,WH05,UPS,2023-05-15,11.0,,On Time,217.69,135.27,4929
SHP009464,ORD009464,WH09,XPO Freight,2023-02-27,12.0,12.0,On Time,257.96,30.36,1200
SHP009465,ORD009465,WH07,UPS,2023-04-15,3.0,3.0,On Time,95.83,1.52,1573
SHP009466,ORD009466,WH07,XPO Freight,2023-09-23,4.0,4.0,Cancelled,30.84,166.62,1191
SHP009467,ORD009467,WH01,FedEx,2024-06-05,,7.0,On Time,178.56,135.92,2355
SHP009468,ORD009468,WH09,XPO Freight,2024-05-10,12.0,12.0,On Time,155.02,171.52,330
SHP009469,ORD009469,WH06,DHL,2023-09-10,9.0,9.0,On Time,118.68,30.26,1900
SHP009470,ORD009470,WH07,USPS,2023-10-22,8.0,8.0,On Time,261.59,71.69,4529
SHP009471,ORD009471,WH02,Amazon Logistics,2024-10-29,11.0,11.0,On Time,294.01,42.78,702
SHP009472,ORD009472,WH01,UPS,2023-06-07,13.0,13.0,On Time,342.76,161.82,1672
SHP009473,ORD009473,WH04,USPS,2024-07-02,9.0,9.0,On Time,91.13,92.76,2229
SHP009474,ORD009474,WH09,XPO Freight,2024-09-22,5.0,,Late,317.11,192.63,423
SHP009475,ORD009475,WH09,USPS,2023-03-08,5.0,,On Time,247.42,193.38,734
SHP009476,ORD009476,WH03,USPS,2023-10-26,3.0,3.0,On Time,215.32,147.81,3255
SHP009477,ORD009477,WH01,Amazon Logistics,2024-04-07,10.0,8.0,Early,328.71,83.7,3081
SHP009478,ORD009478,WH02,FedEx,2024-12-25,3.0,3.0,On Time,48.26,150.56,4205
SHP009479,ORD009479,WH09,FedEx,2023-04-11,,7.0,On Time,298.16,17.14,3406
SHP009480,ORD009480,WH09,XPO Freight,2023-02-25,,7.0,On Time,225.42,32.25,2311
SHP009481,ORD009481,WH01,UPS,2023-11-28,13.0,12.0,Early,127.87,112.64,3155
SHP009482,ORD009482,WH09,Amazon Logistics,2024-01-28,14.0,14.0,On Time,289.59,137.09,802
SHP009483,ORD009483,WH01,UPS,2024-01-16,,15.0,Late,179.05,191.37,2214
SHP009484,ORD009484,WH10,XPO Freight,2023-04-02,3.0,3.0,On Time,98.04,2.27,1265
SHP009485,ORD009485,WH04,Amazon Logistics,2024-03-22,14.0,12.0,Early,214.81,6.4,4246
SHP009486,ORD009486,WH05,XPO Freight,2023-04-19,6.0,13.0,Late,248.7,113.5,4805
SHP009487,ORD009487,WH08,USPS,2023-11-13,11.0,18.0,Late,158.67,45.93,4950
SHP009488,ORD009488,WH05,USPS,2023-06-17,10.0,10.0,On Time,287.35,159.04,4331
SHP009489,ORD009489,WH05,FedEx,2024-03-10,13.0,13.0,On Time,166.96,52.26,2904
SHP009490,ORD009490,WH04,FedEx,2024-03-17,10.0,16.0,Late,192.69,156.14,4357
SHP009491,ORD009491,WH09,Amazon Logistics,2023-08-06,14.0,14.0,On Time,164.77,52.62,3475
SHP009492,ORD009492,WH08,USPS,2023-08-10,5.0,5.0,On Time,151.75,46.98,1225
SHP009493,ORD009493,WH09,UPS,2024-11-03,7.0,7.0,On Time,139.89,71.03,4029
SHP009494,ORD009494,WH07,DHL,2024-06-11,6.0,5.0,Early,172.32,144.13,445
SHP009495,ORD009495,WH07,UPS,2023-10-05,13.0,12.0,Early,95.88,46.08,1649
SHP009496,ORD009496,WH05,USPS,2024-07-22,14.0,15.0,Late,146.02,46.37,2379
SHP009497,ORD009497,WH10,DHL,2024-07-27,10.0,10.0,On Time,150.45,66.85,1445
SHP009498,ORD009498,WH01,XPO Freight,2024-04-10,13.0,,Late,140.55,181.59,3788
SHP009499,ORD009499,WH06,FedEx,2024-08-24,9.0,9.0,On Time,276.8,24.44,425
SHP009500,ORD009500,WH10,Amazon Logistics,2024-08-06,,5.0,Early,184.7,183.79,456
SHP009501,ORD009501,WH06,FedEx,2023-01-30,,15.0,Late,174.31,55.37,366
SHP009502,ORD009502,WH10,DHL,2023-12-25,,5.0,Early,202.29,127.02,4901
SHP009503,ORD009503,WH04,XPO Freight,2023-10-15,9.0,9.0,On Time,293.25,43.06,3248
SHP009504,ORD009504,WH02,DHL,2023-03-27,3.0,6.0,Late,116.69,29.25,465
SHP009505,ORD009505,WH01,FedEx,2023-08-22,9.0,9.0,On Time,305.04,45.1,1909
SHP009506,ORD009506,WH03,XPO Freight,2023-11-09,6.0,6.0,On Time,113.57,93.37,350
SHP009507,ORD009507,WH09,UPS,2023-12-31,14.0,18.0,Late,369.52,161.93,402
SHP009508,ORD009508,WH01,DHL,2023-09-26,5.0,5.0,On Time,270.16,19.28,4461
SHP009509,ORD009509,WH05,Amazon Logistics,2024-11-28,14.0,14.0,On Time,248.09,168.54,2087
SHP009510,ORD009510,WH10,DHL,2023-05-11,7.0,7.0,On Time,150.65,57.15,4154
SHP009511,ORD009511,WH06,XPO Freight,2023-12-17,4.0,2.0,Early,140.61,147.73,3137
SHP009512,ORD009512,WH09,USPS,2023-06-29,,6.0,Early,287.19,88.54,1225
SHP009513,ORD009513,WH01,UPS,2024-04-24,,7.0,On Time,59.93,15.53,4899
SHP009514,ORD009514,WH05,USPS,2023-06-12,14.0,14.0,On Time,322.94,31.34,4065
SHP009515,ORD009515,WH01,Amazon Logistics,2023-04-06,11.0,9.0,Early,121.33,146.67,1517
SHP009516,ORD009516,WH02,DHL,2024-05-24,7.0,12.0,Late,331.74,7.82,2887
SHP009517,ORD009517,WH02,UPS,2023-12-31,5.0,5.0,On Time,304.81,23.01,3619
SHP009518,ORD009518,WH05,UPS,2023-12-19,12.0,12.0,On Time,195.62,42.17,2721
SHP009519,ORD009519,WH10,Amazon Logistics,2024-03-11,9.0,9.0,On Time,288.55,67.64,4326
SHP009520,ORD009520,WH04,FedEx,2023-03-24,,7.0,On Time,102.43,72.97,2239
SHP009521,ORD009521,WH06,USPS,2023-08-13,12.0,12.0,On Time,266.37,124.41,4861
SHP009522,ORD009522,WH05,FedEx,2024-02-16,5.0,5.0,On Time,246.25,58.05,4552
SHP009523,ORD009523,WH02,UPS,2023-04-28,11.0,11.0,On Time,74.06,0.58,3213
SHP009524,ORD009524,WH09,DHL,2024-04-26,4.0,4.0,On Time,175.8,138.15,4541
SHP009525,ORD009525,WH10,FedEx,2023-07-11,13.0,13.0,On Time,326.41,142.51,477
SHP009526,ORD009526,WH08,FedEx,2024-08-13,11.0,11.0,Cancelled,108.68,4.26,1654
SHP009527,ORD009527,WH09,DHL,2024-08-12,13.0,13.0,On Time,269.12,83.87,4007
SHP009528,ORD009528,WH06,FedEx,2024-10-20,3.0,3.0,On Time,265.24,8.55,2257
SHP009529,ORD009529,WH05,USPS,2023-04-17,6.0,6.0,On Time,153.26,71.32,902
SHP009530,ORD009530,WH05,UPS,2024-01-17,14.0,14.0,On Time,191.29,95.09,2000
SHP009531,ORD009531,WH02,XPO Freight,2024-01-25,12.0,,On Time,138.6,198.74,345
SHP009532,ORD009532,WH04,UPS,2023-09-01,8.0,8.0,On Time,126.68,73.59,4655
SHP009533,ORD009533,WH02,UPS,2024-08-07,,,On Time,308.02,50.33,2151
SHP009534,ORD009534,WH02,XPO Freight,2024-04-12,5.0,12.0,Late,253.93,124.16,4570
SHP009535,ORD009535,WH08,Amazon Logistics,2024-06-21,11.0,11.0,On Time,99.93,18.76,1251
SHP009536,ORD009536,WH04,USPS,2023-07-29,6.0,6.0,On Time,297.52,34.28,202
SHP009537,ORD009537,WH04,DHL,2024-08-26,7.0,6.0,Early,65.91,83.85,2635
SHP009538,ORD009538,WH07,FedEx,2024-09-28,10.0,10.0,On Time,337.73,69.33,3801
SHP009539,ORD009539,WH04,DHL,2023-03-14,14.0,14.0,On Time,216.74,50.23,1778
SHP009540,ORD009540,WH09,XPO Freight,2024-09-26,5.0,5.0,On Time,186.12,49.6,4019
SHP009541,ORD009541,WH09,FedEx,2023-11-05,10.0,8.0,Early,200.22,46.0,2121
SHP009542,ORD009542,WH03,Amazon Logistics,2024-11-26,13.0,13.0,On Time,115.18,93.37,781
SHP009543,ORD009543,WH06,DHL,2024-11-29,,,On Time,256.15,182.05,1624
SHP009544,ORD009544,WH07,FedEx,2024-12-10,10.0,10.0,On Time,275.64,48.44,91
SHP009545,ORD009545,WH03,FedEx,2024-08-12,13.0,13.0,On Time,256.61,91.71,352
SHP009546,ORD009546,WH04,Amazon Logistics,2023-07-05,13.0,11.0,Early,291.56,75.82,1470
SHP009547,ORD009547,WH01,UPS,2023-09-10,14.0,14.0,On Time,223.74,151.9,120
SHP009548,ORD009548,WH09,USPS,2023-01-13,12.0,,Late,234.36,67.48,2942
SHP009549,ORD009549,WH07,UPS,2023-10-26,10.0,10.0,On Time,191.08,86.53,261
SHP009550,ORD009550,WH10,FedEx,2023-03-17,8.0,7.0,Early,334.4,3.15,4279
SHP009551,ORD009551,WH07,Amazon Logistics,2023-02-20,7.0,7.0,On Time,299.52,2.15,2648
SHP009552,ORD009552,WH09,Amazon Logistics,2023-05-29,11.0,11.0,On Time,204.5,91.11,3613
SHP009553,ORD009553,WH06,USPS,2023-05-02,8.0,7.0,Early,274.92,41.75,3427
SHP009554,ORD009554,WH08,DHL,2023-07-30,3.0,3.0,On Time,89.56,134.66,3704
SHP009555,ORD009555,WH05,FedEx,2023-10-07,,7.0,On Time,235.59,137.47,4484
SHP009556,ORD009556,WH08,FedEx,2024-06-21,8.0,8.0,On Time,64.83,81.23,1202
SHP009557,ORD009557,WH10,XPO Freight,2024-11-15,3.0,3.0,On Time,275.58,93.39,3653
SHP009558,ORD009558,WH01,DHL,2023-06-05,8.0,5.0,Early,236.72,24.54,1198
SHP009559,ORD009559,WH03,FedEx,2023-08-26,5.0,14.0,Late,359.69,194.11,1953
SHP009560,ORD009560,WH04,UPS,2024-01-11,8.0,8.0,On Time,272.55,128.45,2222
SHP009561,ORD009561,WH09,UPS,2023-03-23,8.0,8.0,On Time,102.06,173.02,421
SHP009562,ORD009562,WH08,FedEx,2024-05-06,3.0,3.0,Cancelled,157.12,100.86,1853
SHP009563,ORD009563,WH08,DHL,2023-12-22,11.0,12.0,Late,241.09,44.37,2652
SHP009564,ORD009564,WH02,DHL,2023-09-30,10.0,10.0,On Time,275.33,55.69,159
SHP009565,ORD009565,WH07,UPS,2024-08-02,,7.0,On Time,225.09,38.9,4621
SHP009566,ORD009566,WH03,USPS,2023-02-13,4.0,8.0,Late,169.69,104.23,173
SHP009567,ORD009567,WH06,FedEx,2024-07-26,7.0,6.0,Early,245.02,60.39,4523
SHP009568,ORD009568,WH04,DHL,2023-05-03,,9.0,Late,231.5,174.43,1564
SHP009569,ORD009569,WH06,USPS,2023-12-15,4.0,4.0,On Time,249.64,162.56,1490
SHP009570,ORD009570,WH04,FedEx,2024-12-08,13.0,13.0,On Time,178.35,99.72,3424
SHP009571,ORD009571,WH03,UPS,2023-11-26,,7.0,On Time,253.64,187.38,1960
SHP009572,ORD009572,WH02,Amazon Logistics,2024-02-13,4.0,12.0,Late,370.03,79.85,1287
SHP009573,ORD009573,WH04,USPS,2023-11-19,,7.0,Cancelled,114.66,59.27,4415
SHP009574,ORD009574,WH10,USPS,2023-04-21,13.0,13.0,On Time,128.78,65.95,2520
SHP009575,ORD009575,WH02,UPS,2023-03-30,12.0,12.0,On Time,209.46,110.67,430
SHP009576,ORD009576,WH07,XPO Freight,2024-03-08,9.0,9.0,On Time,108.08,89.49,376
SHP009577,ORD009577,WH01,USPS,2024-12-10,7.0,15.0,Late,128.17,138.23,1243
SHP009578,ORD009578,WH01,XPO Freight,2024-12-12,,7.0,On Time,247.75,174.83,2885
SHP009579,ORD009579,WH05,UPS,2023-04-09,,15.0,Late,240.13,41.05,1544
SHP009580,ORD009580,WH07,XPO Freight,2024-06-22,,7.0,On Time,63.45,119.05,231
SHP009581,ORD009581,WH01,USPS,2024-08-23,9.0,9.0,On Time,205.43,58.52,3500
SHP009582,ORD009582,WH04,XPO Freight,2023-05-26,4.0,4.0,On Time,100.36,76.43,2814
SHP009583,ORD009583,WH05,Amazon Logistics,2024-11-24,7.0,7.0,On Time,190.12,177.94,1998
SHP009584,ORD009584,WH02,DHL,2023-09-14,10.0,,On Time,68.33,104.22,3932
SHP009585,ORD009585,WH07,Amazon Logistics,2023-07-08,14.0,21.0,Late,150.2,66.23,3811
SHP009586,ORD009586,WH04,UPS,2023-08-28,9.0,9.0,On Time,95.11,116.25,1695
SHP009587,ORD009587,WH08,FedEx,2024-05-17,8.0,7.0,Early,248.05,101.49,2197
SHP009588,ORD009588,WH01,USPS,2024-12-08,8.0,8.0,On Time,271.65,154.75,3400
SHP009589,ORD009589,WH10,XPO Freight,2024-11-07,,7.0,On Time,128.06,180.84,2675
SHP009590,ORD009590,WH01,UPS,2023-09-28,3.0,3.0,On Time,73.52,7.12,3001
SHP009591,ORD009591,WH01,XPO Freight,2024-06-03,3.0,3.0,On Time,293.84,85.25,1059
SHP009592,ORD009592,WH04,DHL,2024-07-03,9.0,9.0,On Time,262.89,39.58,1328
SHP009593,ORD009593,WH01,DHL,2023-04-24,5.0,4.0,Early,81.85,97.91,2681
SHP009594,ORD009594,WH05,DHL,2023-12-05,8.0,8.0,On Time,117.22,97.94,777
SHP009595,ORD009595,WH06,USPS,2024-07-21,,7.0,On Time,75.1,31.05,3914
SHP009596,ORD009596,WH07,DHL,2023-12-25,7.0,7.0,On Time,319.34,196.23,1150
SHP009597,ORD009597,WH08,Amazon Logistics,2024-10-11,5.0,7.0,Late,327.81,98.64,4416
SHP009598,ORD009598,WH08,FedEx,2024-09-05,,4.0,Early,69.0,28.2,348
SHP009599,ORD009599,WH02,USPS,2023-11-30,5.0,,Early,86.6,114.05,2681
SHP009600,ORD009600,WH04,FedEx,2024-11-19,10.0,10.0,On Time,128.88,52.06,3103
SHP009601,ORD009601,WH07,Amazon Logistics,2023-06-18,9.0,9.0,On Time,120.72,171.0,1618
SHP009602,ORD009602,WH09,FedEx,2023-12-05,11.0,11.0,On Time,336.23,123.02,4620
SHP009603,ORD009603,WH09,USPS,2023-09-18,7.0,7.0,On Time,113.72,146.07,1026
SHP009604,ORD009604,WH03,Amazon Logistics,2023-07-18,14.0,14.0,On Time,225.35,123.28,4797
SHP009605,ORD009605,WH07,Amazon Logistics,2023-07-30,3.0,3.0,On Time,56.79,166.73,1417
SHP009606,ORD009606,WH04,XPO Freight,2023-10-14,13.0,13.0,On Time,279.99,96.77,3359
SHP009607,ORD009607,WH09,DHL,2024-11-22,12.0,12.0,On Time,139.73,122.79,1266
SHP009608,ORD009608,WH07,Amazon Logistics,2024-04-16,,7.0,On Time,99.0,160.24,3265
SHP009609,ORD009609,WH06,DHL,2024-04-26,,5.0,Early,318.22,146.01,4958
SHP009610,ORD009610,WH09,USPS,2023-01-23,,7.0,On Time,62.03,108.91,587
SHP009611,ORD009611,WH07,USPS,2024-07-13,8.0,8.0,On Time,107.75,46.09,4980
SHP009612,ORD009612,WH08,Amazon Logistics,2023-04-19,3.0,4.0,Late,171.58,136.37,1354
SHP009613,ORD009613,WH05,DHL,2023-10-23,8.0,8.0,On Time,229.06,142.5,3038
SHP009614,ORD009614,WH04,Amazon Logistics,2023-01-06,6.0,7.0,Late,254.57,142.19,3438
SHP009615,ORD009615,WH01,UPS,2024-07-03,,7.0,On Time,97.91,159.25,2375
SHP009616,ORD009616,WH08,USPS,2024-11-11,,7.0,On Time,181.48,176.84,725
SHP009617,ORD009617,WH06,DHL,2023-07-22,,7.0,On Time,123.53,110.95,3542
SHP009618,ORD009618,WH04,USPS,2023-11-21,8.0,,Late,282.87,155.52,2275
SHP009619,ORD009619,WH03,FedEx,2023-09-01,,7.0,On Time,148.4,78.64,776
